Latitude,Longitude,Species,Count,Date
21.33860549,-157.9340102,"Chestnut Munia (1) 2021-08-16, Common Myna (7) 2024-01-09, Common Waxbill (2) 2023-05-14, House Finch (1) 2023-05-18, Java Sparrow (3) 2024-01-09, Feral Mallard (3) 2024-01-09, Northern Cardinal (2) 2023-05-25, Pacific Golden-Plover (5) 2024-01-09, Red Avadavat (1) 2019-04-13, Red-crested Cardinal (2) 2023-05-25, Red-crowned Parrot (1) 2019-11-08, Red-vented Bulbul (4) 2023-05-25, Red-whiskered Bulbul (1) 2023-05-14, Rock Pigeon (5) 2023-05-18, Rose-ringed Parakeet (3) 2024-01-09, Saffron Finch (2) 2023-05-18, Spotted Dove (5) 2024-01-09, Warbling White-eye (2) 2023-05-25, Western Cattle Egret (6) 2024-01-09, White Tern (3) 2023-06-11, White-tailed Tropicbird (1) 2023-03-14, Yellow-fronted Canary (2) 2023-05-25, Zebra Dove",7,2024-01-09
21.35725588,-158.0303142,"African Silverbill (2) 2021-10-12, Chestnut Munia (5) 2021-06-21, Common Myna (30) 2023-03-29, Common Waxbill (27) 2022-11-21, Gray Francolin (23) 2022-11-07, House Finch (15) 2022-11-07, House Sparrow (1) 2023-04-28, Northern Cardinal (22) 2023-04-28, Pacific Golden-Plover (17) 2023-03-29, Red Avadavat (10) 2022-10-26, Red-crested Cardinal (22) 2022-11-21, Red-vented Bulbul (31) 2022-11-21, Red-whiskered Bulbul (15) 2022-11-07, Rock Pigeon (3) 2023-03-29, Rose-ringed Parakeet (22) 2022-11-07, Saffron Finch (18) 2023-03-29, Scaly-breasted Munia (1) 2021-05-24, Spotted Dove (29) 2023-03-29, Warbling White-eye (23) 2022-11-21, Western Cattle Egret (8) 2022-11-21, White-rumped Shama (3) 2023-04-28, Yellow-fronted Canary (3) 2022-09-26, Zebra Dove",36,2023-03-29
21.35511444,-157.7120929,"Black-crowned Night Heron (1) 2023-12-03, Black-necked Stilt (2) 2023-08-23, Common Gallinule (2) 2023-12-03, Common Myna (4) 2023-10-23, Gray Francolin (2) 2023-10-08, Great Frigatebird (1) 2023-08-23, House Finch (1) 2023-10-08, House Sparrow (1) 2023-10-08, Indian Peafowl (11) 2024-02-18, Feral Mallard (1) 2023-10-08, Northern Cardinal (3) 2023-12-03, Pacific Golden-Plover (3) 2023-12-03, Red Avadavat (2) 2023-12-03, Red Junglefowl (6) 2024-02-18, Red-crested Cardinal (3) 2023-12-03, Red-whiskered Bulbul (1) 2023-12-03, Rock Pigeon (3) 2023-12-03, Ruddy Turnstone (2) 2023-12-03, Spotted Dove (1) 2023-10-08, Wandering Tattler (1) 2023-12-03, Western Cattle Egret (5) 2023-12-03, Yellow-fronted Canary (1) 2020-05-18, Zebra Dove",3,2023-12-03
21.36634498,-158.0398989,"African Silverbill (11) 2021-12-20, Black Francolin (11) 2022-02-14, Chestnut Munia (15) 2021-12-20, Common Myna (28) 2022-02-14, Common Waxbill (35) 2022-02-14, Eurasian Skylark (7) 2022-01-31, Gray Francolin (35) 2022-02-14, House Finch (21) 2022-02-07, Northern Cardinal (23) 2022-02-14, Pacific Golden-Plover (6) 2022-02-14, Red Avadavat (16) 2022-02-14, Red-crested Cardinal (35) 2022-02-14, Red-vented Bulbul (33) 2022-02-14, Red-whiskered Bulbul (4) 2021-07-12, Rock Pigeon (12) 2022-01-18, Saffron Finch (5) 2022-02-14, Scaly-breasted Munia (6) 2021-07-12, Spotted Dove (35) 2022-02-14, Warbling White-eye (26) 2022-02-14, Western Cattle Egret (10) 2021-12-20, White-rumped Shama (1) 2021-11-22, Yellow-fronted Canary (3) 2021-11-08, Zebra Dove",34,2022-02-14
21.3662897,-158.0302547,"African Silverbill (2) 2022-02-07, Black-crowned Night Heron (4) 2022-09-26, Black-necked Stilt (2) 2021-10-09, Chestnut Munia (2) 2021-10-09, Common Myna (36) 2022-11-21, Common Waxbill (21) 2022-09-26, Gray Francolin (4) 2022-09-12, Greater White-fronted Goose (1) 2021-03-23, House Finch (4) 2022-01-03, Indian Peafowl (2) 2021-06-21, Java Sparrow (21) 2022-11-21, Feral Mallard  (15) 2022-02-07, Northern Cardinal (16) 2022-11-07, Red-crested Cardinal (21) 2022-09-12, Red-vented Bulbul (34) 2022-11-21, Red-whiskered Bulbul (11) 2022-09-26, Rock Pigeon (1) 2021-08-30, Rose-ringed Parakeet (28) 2022-11-21, Spotted Dove (28) 2022-11-07, Warbling White-eye (27) 2022-11-21, Western Cattle Egret (9) 2022-11-07, White-rumped Shama (12) 2022-11-21, Zebra Dove",35,2022-11-21
21.36570598,-157.9338141,"Chestnut Munia (6) 2023-09-21, Common Myna (27) 2023-12-24, Common Waxbill (13) 2023-10-24, Great-tailed Grackle (1) 2023-04-30, House Finch (2) 2021-04-07, House Sparrow (18) 2023-12-24, Java Sparrow (17) 2023-10-24, Feral Mallard (4) 2021-04-07, Pacific Golden-Plover (23) 2023-12-24, Red Junglefowl (4) 2022-06-27, Red-crested Cardinal (13) 2023-09-29, Red-vented Bulbul (16) 2023-09-29, Red-whiskered Bulbul (1) 2021-07-09, Rock Pigeon (11) 2023-12-24, Rose-ringed Parakeet (4) 2023-03-29, Saffron Finch (14) 2023-10-24, Spotted Dove (10) 2023-12-24, Warbling White-eye (7) 2022-09-24, Western Cattle Egret (14) 2023-12-24, White Tern (6) 2022-08-05, Yellow-fronted Canary (1) 2022-08-11, Zebra Dove",22,2023-10-24
21.3737553,-157.7890846,"Chestnut Munia (4) 2023-07-08, Common Gallinule (1) 2019-08-31, Common Myna (3) 2022-06-08, Common Waxbill (5) 2023-10-20, House Finch (2) 2023-07-08, Java Sparrow (1) 2021-02-07, Feral Mallard (1) 2019-08-31, Northern Cardinal (2) 2023-04-04, Oahu Amakihi (2) 2023-10-20, Pacific Golden-Plover (1) 2021-02-07, Red Junglefowl (7) 2023-10-20, Red-billed Leiothrix (11) 2023-12-19, Red-crested Cardinal (4) 2022-06-08, Red-vented Bulbul (6) 2023-10-20, Red-whiskered Bulbul (7) 2023-12-19, Rock Pigeon (1) 2021-02-07, Scaly-breasted Munia (1) 2023-07-08, Spotted Dove (6) 2023-12-19, Warbling White-eye (6) 2023-10-20, Western Cattle Egret (1) 2019-08-31, White Tern (1) 2019-08-31, White-rumped Shama (12) 2023-12-19, Zebra Dove",4,2021-05-07
21.37354395,-157.7601528,"Black-crowned Night Heron (2) 2023-05-25, Chestnut Munia (3) 2023-10-17, Common Myna (4) 2023-05-25, Common Waxbill (6) 2023-05-25, House Finch (2) 2020-06-17, House Sparrow (1) 2023-05-25, Japanese Bush Warbler (3) 2022-01-10, Java Sparrow (1) 2022-05-27, Feral Mallard (1) 2020-06-17, Northern Cardinal (2) 2022-03-15, Red Junglefowl (1) 2020-01-31, Red-billed Leiothrix (4) 2022-05-05, Red-crested Cardinal (5) 2023-05-25, Red-vented Bulbul (6) 2022-05-05, Red-whiskered Bulbul (2) 2022-05-05, Rock Pigeon (2) 2023-05-25, Saffron Finch (1) 2023-05-25, Scaly-breasted Munia (1) 2020-06-17, Spotted Dove (2) 2022-01-10, Warbling White-eye (3) 2022-01-10, Western Cattle Egret (3) 2023-05-25, White-rumped Shama (7) 2023-05-25, Zebra Dove",3,2023-05-25
21.39304703,-157.9722005,"African Silverbill (1) 2019-02-05, Common Myna (7) 2023-08-08, Common Waxbill (3) 2022-01-30, Gray Francolin (1) 2019-03-17, House Finch (1) 2019-03-18, House Sparrow (2) 2023-08-08, Java Sparrow (1) 2021-07-26, Feral Mallard (2) 2021-07-26, Northern Cardinal (2) 2022-01-30, Pacific Golden-Plover (1) 2019-02-05, Red Junglefowl (5) 2023-08-08, Red-crested Cardinal (3) 2021-07-26, Red-vented Bulbul (4) 2022-08-07, Red-whiskered Bulbul (4) 2022-07-18, Rock Pigeon (4) 2023-01-05, Rose-ringed Parakeet (4) 2021-07-26, Saffron Finch (1) 2019-03-18, Spotted Dove (6) 2022-08-07, Warbling White-eye (2) 2019-03-17, Western Cattle Egret (3) 2023-05-13, Yellow-fronted Canary (1) 2021-07-26, Zebra Dove",4,2022-01-30
21.40270103,-158.0782502,"Black Francolin (3) 2021-02-09, Common Myna (2) 2021-02-09, Common Waxbill (3) 2021-02-09, Gray Francolin (3) 2021-02-09, House Finch (3) 2021-02-09, Indian Peafowl (3) 2021-02-09, Japanese Bush Warbler (1) 2021-02-09, Northern Cardinal (2) 2021-02-09, Northern Mockingbird (2) 2021-02-09, Pacific Golden-Plover (1) 2021-02-09, Red Avadavat (1) 2021-02-09, Red Junglefowl (2) 2021-02-09, Red-billed Leiothrix (2) 2021-02-09, Red-crested Cardinal (3) 2021-02-09, Red-crowned Parrot (2) 2021-02-09, Red-vented Bulbul (3) 2021-02-09, Red-whiskered Bulbul (1) 2021-02-09, Scaly-breasted Munia (1) 2021-02-09, Spotted Dove (1) 2021-02-09, Warbling White-eye (3) 2021-02-09, Western Cattle Egret (1) 2021-02-09, White-rumped Shama (3) 2021-02-09, Zebra Dove",1,2021-02-09
21.40057178,-157.7502788,"Black-crowned Night Heron (2) 2021-06-19, Black-necked Stilt (1) 2020-02-05, Common Gallinule (3) 2022-07-29, Common Myna (16) 2023-11-17, Common Waxbill (4) 2023-11-17, House Finch (5) 2022-07-25, Java Sparrow (8) 2023-11-17, Feral Mallard (3) 2021-06-19, Mourning Dove (2) 2022-07-17, Muscovy Duck (1) 2020-02-05, Northern Cardinal (10) 2023-07-11, Pacific Golden-Plover (1) 2020-02-05, Red-crested Cardinal (3) 2023-05-30, Red-vented Bulbul (12) 2023-05-30, Red-whiskered Bulbul (10) 2024-01-30, Rock Pigeon (14) 2023-11-17, Scaly-breasted Munia (1) 2020-02-05, Spotted Dove (16) 2023-11-17, Warbling White-eye (3) 2022-07-22, Western Cattle Egret (4) 2023-03-05, White-rumped Shama (1) 2022-11-07, Zebra Dove",16,2023-11-17
21.42002808,-157.9527156,"Chestnut Munia (1) 2023-12-25, Common Gallinule (1) 2023-02-19, Common Myna (8) 2024-01-16, Common Waxbill (6) 2023-12-25, House Finch (2) 2023-01-02, Indian Peafowl (1) 2023-02-19, Java Sparrow (1) 2023-12-25, Northern Cardinal (4) 2023-12-25, Northern Mockingbird (1) 2024-01-31, Pacific Golden-Plover (4) 2023-12-25, Red Junglefowl (3) 2024-01-16, Red-billed Leiothrix (8) 2024-01-16, Red-crested Cardinal (2) 2023-12-25, Red-crowned Parrot (6) 2023-12-25, Red-vented Bulbul (10) 2024-01-16, Red-whiskered Bulbul (9) 2024-01-16, Rose-ringed Parakeet (7) 2024-01-16, Scaly-breasted Munia (1) 2023-02-19, Spotted Dove (6) 2023-02-19, Warbling White-eye (8) 2023-02-19, White-rumped Shama (10) 2024-01-31, Yellow-fronted Canary (2) 2023-12-25, Zebra Dove",9,2024-01-16
21.41899071,-157.7983592,"Black-necked Stilt (1) 2020-09-06, Chestnut Munia (2) 2023-06-23, Common Myna (7) 2023-06-23, Common Waxbill (1) 2022-07-02, Erckel's Spurfowl (1) 2020-09-06, Great Frigatebird (1) 2020-09-06, House Finch (2) 2020-09-06, House Sparrow (4) 2022-07-02, Java Sparrow (1) 2020-09-06, Feral Mallard (1) 2020-09-06, Northern Cardinal (3) 2022-01-26, Pacific Golden-Plover (2) 2021-09-11, Red Junglefowl (2) 2022-07-02, Red-crested Cardinal (4) 2023-10-15, Red-vented Bulbul (5) 2022-07-02, Red-whiskered Bulbul (1) 2019-05-15, Rock Pigeon (1) 2022-07-02, Saffron Finch (1) 2020-09-06, Spotted Dove (7) 2022-07-02, Warbling White-eye (4) 2022-07-02, Western Cattle Egret (3) 2022-07-02, White-rumped Shama (2) 2022-07-02, Zebra Dove",7,2022-07-02
21.43726287,-157.827156,"Black-necked Stilt (1) 2024-02-24, Chestnut Munia (22) 2023-04-10, Common Myna (12) 2023-11-10, Common Waxbill (5) 2024-02-24, House Finch (3) 2022-07-22, House Sparrow (5) 2024-02-24, Java Sparrow (2) 2021-04-22, Feral Mallard (4) 2022-01-05, Muscovy Duck (2) 2022-07-22, Northern Cardinal (1) 2021-07-08, Pacific Golden-Plover (6) 2023-11-10, Red Junglefowl (4) 2023-11-10, Red-billed Leiothrix (3) 2022-09-30, Red-crested Cardinal (7) 2023-08-18, Red-vented Bulbul (8) 2022-09-30, Red-whiskered Bulbul (4) 2022-07-22, Rock Pigeon (6) 2023-04-24, Spotted Dove (9) 2023-11-10, Warbling White-eye (1) 2021-07-08, Western Cattle Egret (10) 2024-02-24, White-rumped Shama (4) 2023-06-05, Zebra Dove",12,2023-11-10
21.44846609,-158.1937654,"African Silverbill (2) 2019-02-22, Black-crowned Night Heron (1) 2023-01-21, Brown Booby (7) 2024-02-12, Common Myna (14) 2023-04-26, Common Waxbill (2) 2023-04-01, Great Frigatebird (2) 2023-01-18, House Finch (2) 2023-01-18, House Sparrow (4) 2023-04-26, Java Sparrow (4) 2023-04-26, Laughing Gull (3) 2021-01-16, Pacific Golden-Plover (3) 2023-01-18, Red-crested Cardinal (5) 2023-04-26, Red-vented Bulbul (4) 2023-04-26, Rock Pigeon (11) 2023-04-26, Saffron Finch (7) 2023-10-31, Sooty Tern (1) 2023-02-22, Spotted Dove (5) 2023-01-18, Wandering Tattler (1) 2023-01-23, Warbling White-eye (1) 2021-05-07, Wedge-tailed Shearwater (1) 2023-10-31, Western Cattle Egret (1) 2021-01-14, White Tern (1) 2023-10-31, Zebra Dove",10,2023-04-26
21.57455217,-158.1158002,"Black-crowned Night Heron (3) 2020-02-23, Black-necked Stilt (1) 2019-07-09, Common Gallinule (2) 2020-02-23, Common Myna (4) 2020-02-23, Common Waxbill (4) 2020-02-23, House Finch (3) 2019-10-28, House Sparrow (2) 2019-10-28, Java Sparrow (3) 2021-11-10, Northern Cardinal (3) 2022-04-22, Pacific Golden-Plover (1) 2019-10-13, Red Junglefowl (1) 2019-10-13, Red-crested Cardinal (4) 2022-09-17, Red-vented Bulbul (5) 2020-02-23, Red-whiskered Bulbul (2) 2019-10-28, Rock Pigeon (1) 2019-10-13, Scaly-breasted Munia (1) 2019-10-13, Spotted Dove (5) 2022-09-16, Wandering Tattler (1) 2019-10-13, Warbling White-eye (4) 2020-02-23, Western Cattle Egret (4) 2020-02-23, White-faced Ibis (1) 2020-02-23, White-rumped Shama (3) 2019-10-28, Zebra Dove",6,2022-09-17
21.64574371,-157.9317687,"Chestnut Munia (4) 2022-04-10, Common Myna (24) 2023-11-19, Common Waxbill (9) 2023-01-01, House Finch (13) 2022-05-17, House Sparrow (3) 2023-01-01, Java Sparrow (3) 2022-01-02, Laysan Albatross (3) 2021-12-29, Feral Mallard (1) 2021-01-01, Northern Cardinal (1) 2022-01-08, Pacific Golden-Plover (18) 2023-01-01, Red Junglefowl (4) 2023-11-19, Red-billed Leiothrix (6) 2022-05-17, Red-crested Cardinal (13) 2023-01-01, Red-vented Bulbul (18) 2023-01-01, Red-whiskered Bulbul (10) 2023-11-19, Rock Pigeon (5) 2022-03-27, Rose-ringed Parakeet (5) 2022-02-12, Saffron Finch (5) 2023-01-01, Spotted Dove (12) 2023-01-01, Warbling White-eye (13) 2023-01-01, Western Cattle Egret (11) 2023-01-01, White-rumped Shama (4) 2022-11-17, Zebra Dove",15,2023-01-01
21.2653571,-157.789974,"Common Myna (4) 2023-10-14, Common Waxbill (2) 2023-10-14, Gray Francolin (1) 2021-02-21, Great Frigatebird (1) 2022-07-20, House Finch (1) 2022-07-20, House Sparrow (1) 2023-10-14, Java Sparrow (4) 2023-10-14, Feral Mallard (1) 2021-02-21, Pacific Golden-Plover (3) 2023-10-14, Red Junglefowl (1) 2022-07-20, Red-crested Cardinal (3) 2022-07-20, Red-vented Bulbul (6) 2023-10-14, Red-whiskered Bulbul (1) 2019-04-28, Rock Pigeon (1) 2022-07-20, Rose-ringed Parakeet (4) 2022-07-20, Saffron Finch (2) 2023-10-14, Scaly-breasted Munia (1) 2022-07-20, Spotted Dove (3) 2022-07-20, Warbling White-eye (3) 2022-07-20, Western Cattle Egret (3) 2023-10-14, White Tern (2) 2022-07-20, Yellow-fronted Canary (2) 2023-10-14, Zebra Dove",5,2023-10-14
21.28285106,-157.7127237,"Black-necked Stilt (2) 2021-12-30, Common Myna (29) 2023-08-07, Common Waxbill (3) 2021-08-08, Glaucous-winged Gull (3) 2021-01-26, Great Frigatebird (2) 2022-07-08, House Finch (3) 2022-02-24, House Sparrow (21) 2023-03-21, Feral Mallard (20) 2023-03-21, Northern Mockingbird (1) 2022-02-22, Pacific Golden-Plover (27) 2024-01-15, Red-crested Cardinal (25) 2023-08-07, Red-vented Bulbul (15) 2023-03-21, Rock Pigeon (14) 2023-03-21, Rose-ringed Parakeet (1) 2022-02-24, Ruddy Turnstone (12) 2023-03-21, Scaly-breasted Munia (1) 2021-06-28, Spotted Dove (22) 2023-03-21, Wandering Tattler (4) 2021-06-09, Warbling White-eye (2) 2022-02-24, Western Cattle Egret (18) 2024-01-15, White Tern (4) 2022-02-24, Zebra Dove",29,2023-11-13
21.30321728,-158.0595915,"African Silverbill (2) 2024-01-05, Bristle-thighed Curlew (1) 2020-08-18, Chestnut Munia (4) 2024-01-05, Common Myna (10) 2024-01-05, Common Waxbill (6) 2024-01-05, Gray Francolin (1) 2023-01-03, House Finch (6) 2024-01-05, House Sparrow (8) 2024-01-05, Northern Cardinal (5) 2024-01-01, Pacific Golden-Plover (5) 2024-01-05, Red-crested Cardinal (5) 2024-01-05, Red-vented Bulbul (8) 2024-01-05, Red-whiskered Bulbul (4) 2024-01-01, Ruddy Turnstone (5) 2023-04-12, Saffron Finch (3) 2024-01-05, Sanderling (3) 2022-12-25, Spotted Dove (5) 2024-01-05, Wandering Tattler (1) 2022-12-25, Warbling White-eye (4) 2024-01-05, Western Cattle Egret (2) 2024-01-01, White Tern (1) 2022-03-26, White-rumped Shama (1) 2023-01-03, Yellow-fronted Canary (6) 2024-01-05, Zebra Dove",6,2024-01-05
21.31962573,-157.7991705,"Chestnut Munia (3) 2021-11-13, Common Myna (6) 2024-02-26, Common Waxbill (3) 2022-12-31, House Finch (5) 2020-11-14, House Sparrow (2) 2019-10-23, Japanese Bush Warbler (2) 2020-11-14, Java Sparrow (1) 2019-10-23, Feral Mallard (1) 2019-03-18, Northern Cardinal (4) 2024-02-18, Oahu Amakihi (4) 2024-02-18, Pacific Golden-Plover (3) 2021-11-13, Red Junglefowl (1) 2019-03-18, Red-billed Leiothrix (6) 2024-01-14, Red-crested Cardinal (6) 2022-12-31, Red-vented Bulbul (8) 2024-02-18, Red-whiskered Bulbul (9) 2024-02-26, Rose-ringed Parakeet (8) 2024-02-18, Spotted Dove (8) 2024-02-18, Warbling White-eye (10) 2024-02-18, Western Cattle Egret (3) 2021-11-13, White Tern (1) 2019-10-23, White-rumped Shama (5) 2024-02-18, Zebra Dove",9,2024-02-23
21.31860575,-157.6642097,"African Silverbill (5) 2023-08-24, Black-crowned Night Heron (1) 2022-06-12, Brown Booby (2) 2022-06-12, Brown Noddy (5) 2023-05-24, Common Myna (13) 2023-08-24, Common Waxbill (1) 2019-04-12, Great Frigatebird (1) 2022-03-08, House Sparrow (3) 2020-02-17, Masked Booby (4) 2022-08-25, Pacific Golden-Plover (2) 2022-01-17, Pectoral Sandpiper (2) 2019-09-28, Red-crested Cardinal (3) 2022-06-12, Red-footed Booby (18) 2023-10-14, Red-tailed Tropicbird (5) 2023-08-24, Red-vented Bulbul (2) 2020-02-17, Rock Pigeon (2) 2020-02-17, Ruddy Turnstone (1) 2020-02-24, Scaly-breasted Munia (1) 2020-02-25, Sooty Tern (3) 2023-05-24, Spotted Dove (6) 2023-08-24, Wandering Tattler (5) 2023-01-27, Wedge-tailed Shearwater (5) 2023-10-14, Western Cattle Egret (3) 2022-08-26, Zebra Dove",2,2022-06-12
21.34738771,-157.8953737,"Chestnut Munia (2) 2019-03-03, Common Myna (6) 2021-10-06, Common Waxbill (4) 2023-01-25, House Finch (7) 2021-10-06, House Sparrow (3) 2021-10-06, Java Sparrow (4) 2023-01-25, Feral Mallard (2) 2019-03-03, Northern Cardinal (6) 2023-01-22, Northern Shoveler (2) 2019-03-03, Pacific Golden-Plover (2) 2019-03-03, Red-crested Cardinal (5) 2023-01-22, Red-vented Bulbul (7) 2023-01-22, Red-whiskered Bulbul (6) 2023-01-25, Rock Pigeon (1) 2023-01-22, Rose-ringed Parakeet (6) 2023-01-25, Saffron Finch (1) 2019-02-04, Scaly-breasted Munia (1) 2019-04-28, Spotted Dove (8) 2023-01-22, Wandering Tattler (1) 2023-01-05, Warbling White-eye (5) 2019-05-16, Western Cattle Egret (2) 2019-03-03, White-rumped Shama (1) 2023-01-25, Yellow-fronted Canary (2) 2021-10-06, Zebra Dove",8,2023-01-25
21.35667284,-157.9338795,"Barn Owl (1) 2019-01-24, Chestnut Munia (2) 2024-02-06, Common Myna (6) 2024-02-06, Common Waxbill (5) 2024-02-06, Great-tailed Grackle (1) 2019-09-20, House Finch (3) 2024-02-06, House Sparrow (1) 2023-06-08, Java Sparrow (3) 2024-02-06, Northern Cardinal (3) 2024-02-06, Pacific Golden-Plover (3) 2024-02-06, Red-crested Cardinal (5) 2024-02-06, Red-vented Bulbul (5) 2024-02-06, Red-whiskered Bulbul (2) 2024-02-06, Rock Pigeon (1) 2022-01-06, Rose-ringed Parakeet (2) 2023-12-24, Saffron Finch (1) 2022-01-06, Spotted Dove (3) 2024-02-06, Warbling White-eye (3) 2023-06-08, Western Cattle Egret (7) 2024-02-06, White Tern (3) 2023-06-08, White-rumped Shama (2) 2024-02-06, Yellow-fronted Canary (3) 2024-02-06, Zebra Dove",4,2024-02-06
21.3757077,-158.0977107,"Apapane (1) 2021-01-02, Black Francolin (3) 2022-12-16, Common Myna (2) 2021-01-02, Common Waxbill (13) 2021-01-02, Erckel's Spurfowl (1) 2021-01-02, Gray Francolin (4) 2022-12-16, House Finch (2) 2021-01-02, Japanese Bush Warbler (1) 2021-01-02, Java Sparrow (1) 2021-01-02, Northern Cardinal (11) 2019-10-17, Northern Mockingbird (1) 2021-01-02, Oahu Amakihi (2) 2021-01-02, Oahu Elepaio (13) 2021-01-02, Pacific Golden-Plover (4) 2022-12-16, Red Junglefowl (1) 2019-01-18, Red-billed Leiothrix (12) 2021-01-02, Red-crested Cardinal (11) 2019-10-17, Red-vented Bulbul (13) 2021-01-02, Red-whiskered Bulbul (11) 2019-10-17, Scaly-breasted Munia (1) 2019-01-18, Spotted Dove (2) 2021-01-02, Warbling White-eye (13) 2021-01-02, White-rumped Shama (13) 2021-01-02, Zebra Dove",1,2019-01-18
21.3750971,-157.9916161,"American Wigeon (1) 2024-01-12, Black-crowned Night Heron (1) 2022-01-02, Black-necked Stilt (2) 2023-01-21, Chestnut Munia (6) 2024-01-12, Common Myna (6) 2024-01-12, Common Waxbill (7) 2024-01-12, Eurasian Skylark (2) 2019-03-10, Eurasian Wigeon (1) 2024-01-12, House Finch (3) 2024-01-12, House Sparrow (3) 2024-01-12, Indian Peafowl (1) 2023-12-03, Java Sparrow (1) 2024-01-12, Feral Mallard (3) 2024-01-12, Northern Cardinal (1) 2022-01-02, Pacific Golden-Plover (10) 2024-01-12, Red-crested Cardinal (6) 2024-01-12, Red-vented Bulbul (1) 2024-01-12, Rose-ringed Parakeet (1) 2023-08-19, Saffron Finch (10) 2023-08-19, Spotted Dove (7) 2024-01-12, Warbling White-eye (1) 2024-01-12, Western Cattle Egret (7) 2024-01-12, Yellow-fronted Canary (1) 2024-01-12, Zebra Dove",7,2024-01-12
21.37461435,-157.9144594,"Black-necked Stilt (1) 2022-06-08, Chestnut Munia (5) 2022-06-15, Common Myna (14) 2024-01-31, Common Waxbill (4) 2024-01-31, Great-tailed Grackle (1) 2020-07-11, House Finch (2) 2024-01-31, House Sparrow (9) 2024-01-31, Java Sparrow (8) 2024-01-31, Feral Mallard (1) 2023-01-18, Northern Cardinal (3) 2022-05-14, Pacific Golden-Plover (7) 2024-01-31, Red Junglefowl (3) 2022-12-21, Red-crested Cardinal (11) 2024-01-31, Red-vented Bulbul (9) 2024-01-31, Rock Pigeon (2) 2022-12-21, Rose-ringed Parakeet (1) 2023-04-03, Saffron Finch (7) 2024-01-31, Spotted Dove (8) 2024-01-31, Warbling White-eye (6) 2023-01-18, Western Cattle Egret (8) 2023-01-18, White Tern (1) 2023-04-03, Yellow-fronted Canary (3) 2024-01-31, Zebra Dove",11,2024-01-31
21.40981801,-157.7791406,"Black-necked Stilt (2) 2022-10-20, Chestnut Munia (5) 2023-07-29, Common Myna (13) 2023-08-20, Common Waxbill (7) 2022-04-28, Great Frigatebird (1) 2022-10-21, House Finch (5) 2023-07-29, House Sparrow (2) 2023-02-22, Java Sparrow (3) 2023-07-27, Feral Mallard (1) 2019-02-12, Northern Cardinal (5) 2023-07-27, Northern Mockingbird (1) 2019-03-07, Pacific Golden-Plover (3) 2022-10-20, Red Junglefowl (4) 2022-04-17, Red-billed Leiothrix (9) 2023-07-29, Red-crested Cardinal (9) 2023-07-27, Red-vented Bulbul (14) 2023-08-20, Red-whiskered Bulbul (6) 2022-04-28, Rock Pigeon (3) 2023-02-22, Spotted Dove (8) 2023-07-29, Wandering Tattler (1) 2019-02-12, Warbling White-eye (9) 2022-04-28, Western Cattle Egret (7) 2022-10-20, White-rumped Shama (9) 2022-04-28, Zebra Dove",13,2023-08-20
21.42038018,-158.0106015,"Chestnut Munia (1) 2020-06-23, Common Gallinule (3) 2023-05-30, Common Myna (7) 2023-05-30, Common Waxbill (2) 2021-09-14, House Finch (3) 2021-09-14, House Sparrow (3) 2021-09-14, Indian Peafowl (3) 2023-05-30, Java Sparrow (5) 2023-05-30, Northern Cardinal (3) 2020-12-03, Pacific Golden-Plover (3) 2021-09-14, Red Junglefowl (5) 2023-05-30, Red-crested Cardinal (6) 2023-05-30, Red-vented Bulbul (7) 2023-05-30, Rock Pigeon (2) 2022-04-02, Rose-ringed Parakeet (5) 2023-05-30, Ruddy Turnstone (1) 2021-09-14, Saffron Finch (7) 2023-05-30, Scaly-breasted Munia (1) 2020-06-23, Spotted Dove (6) 2023-05-30, Warbling White-eye (3) 2021-09-14, Western Cattle Egret (8) 2023-05-30, White-rumped Shama (5) 2023-05-10, Yellow-fronted Canary (2) 2020-12-03, Zebra Dove",7,2023-05-30
21.41863787,-157.7501251,"Black-crowned Night Heron (1) 2019-07-21, Black-necked Stilt (2) 2021-11-25, Chestnut Munia (3) 2024-02-18, Common Myna (21) 2024-01-27, Common Waxbill (3) 2024-02-18, House Finch (6) 2023-03-10, House Sparrow (4) 2023-03-10, Java Sparrow (7) 2023-03-10, Feral Mallard (1) 2023-03-07, Muscovy Duck (1) 2024-01-22, Northern Cardinal (6) 2023-03-10, Pacific Golden-Plover (7) 2024-02-18, Red Junglefowl (3) 2024-01-27, Red-crested Cardinal (14) 2024-02-17, Red-vented Bulbul (11) 2023-06-07, Red-whiskered Bulbul (6) 2023-03-07, Rock Pigeon (13) 2024-02-18, Scaly-breasted Munia (1) 2020-07-01, Snow Goose (1) 2019-10-20, Spotted Dove (11) 2023-03-10, Warbling White-eye (3) 2024-02-18, Western Cattle Egret (13) 2024-02-19, Zebra Dove",16,2023-06-07
